element	sp_num	obs_wl_vac(nm)	unc_obs_wl	ritz_wl_vac(nm)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Hg	1	"233.927"	"0.003"	"233.9273"	"0.0010"	""	""	""		"39412.237"	"82160.57"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.12s"	"1S"	"0"		""	"L7591"	
Hg	2	"234.0086"	"0.0003"	"234.00876"	"0.00010"	"12000"	"7.8e+07"	"1.3e-01"		"96187.932"	"138921.375"	"5d9.6s.6p"	"(2D<5/2>,3P<2>)*"	"1/2"	"5d9.6s.7s"	"[(2D<5/2>,1/2)<2>,1/2]"	"3/2"		"T7226"	"L11760"	
Hg	1	"234.127"	"0.002"	"234.1276"	"0.0004"	"6"	""	""		"39412.237"	"82123.98"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.12s"	"3S"	"1"		""	"L15189"	
Hg	1	"234.615"	"0.003"	"234.61518"	"0.00011"	"200"	""	""		"37644.982"	"80267.97"	"5d10.6s.6p"	"3P*"	"0"	"5d10.6s.10s"	"3S"	"1"		""	"L7591"	
Hg	2	"234.6242"	"0.0003"	"234.62456"	"0.00010"	"8000"	"8.5e+06"	"1.1e-02"		"94092.834"	"136714.118"	"5d9.6s.6p"	"(2D<5/2>,3P<2>)*"	"3/2"	"5d9.6s.7s"	"[(2D<5/2>,1/2)<3>,1/2]"	"5/2"		"T7226"	"L11760"	
Hg	1	"235.313"	"0.003"	"235.3165"	"0.0008"	"30"	""	""		"39412.237"	"81908.20"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.10d"	"3D"	"2"		""	"L7591"	
Hg	1	"235.337"	"0.003"	"235.3397"	"0.0011"	""	""	""		"39412.237"	"81904.0"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.10d"	"3D"	"1"		""	"L7591"	
Hg	1	"235.390"	"0.003"	"235.3919"	"0.0008"	""	""	""		"39412.237"	"81894.59"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.10d"	"1D"	"2"		""	"L7591"	
Hg	1	"237.555"	"0.013"	"237.5369"	"0.0011"	"1"	""	""		"37644.982"	"79743.7"	"5d10.6s.6p"	"3P*"	"0"	"5d10.6s.6f"	"3F*"	"2"	E2	""	"L7589c86"	
Hg	2	"237.7410"	"0.0003"	"237.74112"	"0.00010"	"120"	"4.4e+07"	"1.9e-02"		"103183.874"	"145246.433"	"5d9.6s.6p"	"(2D<3/2>,3P<1>)*"	"3/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"1/2"		"T7226"	"L11760"	
Hg	1	"237.750"	"0.003"	"237.7490"	"0.0017"	""	""	""		"39412.237"	"81473.4"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.11s"	"1S"	"0"		""	"L7591"	
Hg	2	"237.8274"	"0.0003"	"237.82725"	"0.00010"	"200"	"6.0e+06"	"2.5e-03"		"106086.013"	"148133.339"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"3/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<2>,3/2]"	"1/2"		"T7226"	"L11760"	
Hg	1	"237.9050"	"0.0002"	"237.90498"	"0.00011"	"4000"	"3.6e+06"	"9.e-03"	D	"37644.982"	"79678.57"	"5d10.6s.6p"	"3P*"	"0"	"5d10.6s.8d"	"3D"	"1"		"T3462"	"L3456"	
Hg	1	"238.019"	"0.010"	"238.00696"	"0.00011"	""	""	""		"37644.982"	"79660.56"	"5d10.6s.6p"	"3P*"	"0"	"5d10.6s.8d"	"1D"	"2"	HF	""	"L15160"	
Hg	1	"238.081"	"0.003"	"238.0729"	"0.0005"	"30"	""	""		"39412.237"	"81416.17"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.11s"	"3S"	"1"		""	"L7591"	
Hg	3	"238.128"	"0.010"	""	""	"4"	""	""		""	""	""	""	""	""	""	""		""	"L3332"	
Hg	2	"238.1644"	"0.0003"	"238.16507"	"0.00010"	"40"	"1.0e+05"	"1.3e-04"		"103183.874"	"145171.560"	"5d9.6s.6p"	"(2D<3/2>,3P<1>)*"	"3/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"5/2"		"T7226"	"L11760"	
Hg	2	"239.0880"	"0.0002"	"239.08802"	"0.00010"	"3500"	"3.0e+07"	"2.6e-02"		"97095.774"	"138921.375"	"5d9.6s.6p"	"(2D<3/2>,3P<0>)*"	"3/2"	"5d9.6s.7s"	"[(2D<5/2>,1/2)<2>,1/2]"	"3/2"		"T7226"	"L11760"	
Hg	1	"239.849"	"0.013"	"239.8475"	"0.0012"	"1*"	""	""		"39412.237"	"81105.4"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.7f"	"3F*"	"3"	E2	""	"L7589c86"	
Hg	1	"239.849"	"0.013"	"239.8578"	"0.0017"	"1*"	""	""		"39412.237"	"81103.6"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.7f"	"3F*"	"2"	E2	""	"L7589c86"	
Hg	1	"240.008"	"0.003"	"240.0084"	"0.0007"	"70"	""	""		"39412.237"	"81077.45"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.9d"	"3D"	"2"		""	"L7591"	
Hg	1	"240.0458"	"0.0004"	"240.0458"	"0.0003"	"30"	""	""		"39412.237"	"81070.96"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.9d"	"3D"	"1"		""	"L3451"	
Hg	1	"240.1224"	"0.0004"	"240.12256"	"0.00005"	"14"	""	""		"39412.237"	"81057.637"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.9d"	"1D"	"2"		""	"L3451"	
Hg	2	"240.8084"	"0.0003"	"240.80859"	"0.00010"	"45000"	"1.1e+08"	"7.2e-02"		"95187.361"	"136714.118"	"5d9.6s.6p"	"(2D<5/2>,3P<2>)*"	"7/2"	"5d9.6s.7s"	"[(2D<5/2>,1/2)<3>,1/2]"	"5/2"		"T7226"	"L11760"	
Hg	2	"241.4876"	"0.0003"	"241.48768"	"0.00010"	"45000"	"1.0e+08"	"8.7e-02"		"95304.138"	"136714.118"	"5d9.6s.6p"	"(2D<5/2>,3P<2>)*"	"5/2"	"5d9.6s.7s"	"[(2D<5/2>,1/2)<3>,1/2]"	"5/2"		"T7226"	"L11760"	
Hg	2	"241.7026"	"0.0003"	"241.70276"	"0.00010"	"60"	"1.0e+07"	"8.8e-03"		"103873.302"	"145246.433"	"5d9.6s.6p"	"(2D<3/2>,3P<1>)*"	"1/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"1/2"		"T7226"	"L11760"	
Hg	2	"241.7372"	"0.0003"	"241.73723"	"0.00010"	"10"	"2.0e+04"	"1.3e-05"		"84212.404"	"125579.636"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"7/2"	"5d10.7d"	"2D"	"5/2"		"T7226"	"L11760"	
Hg	2	"242.3098"	"0.0003"	""	""	"20h"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	2	"242.7657"	"0.0003"	""	""	"20"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	2	"242.7879"	"0.0003"	""	""	"40"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	3	"243.239"	"0.010"	""	""	"8"	""	""		""	""	""	""	""	""	""	""		""	"L3332"	
Hg	2	"243.6743"	"0.0003"	"243.67405"	"0.00010"	"50"	"6.8e+05"	"1.2e-03"		"103873.302"	"144911.731"	"5d9.6s.6p"	"(2D<3/2>,3P<1>)*"	"1/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"3/2"		"T7226"	"L11760"	
Hg	1	"244.177"	"0.002"	"244.18062"	"0.00005"	"6"	""	""		"39412.237"	"80365.528"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.10s"	"1S"	"0"		""	"L15160"	
Hg	1	"244.7636"	"0.0004"	"244.76369"	"0.00012"	"30"	""	""		"39412.237"	"80267.97"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.10s"	"3S"	"1"		""	"L3451"	
Hg	2	"245.9551"	"0.0003"	"245.95499"	"0.00010"	"20h"	"3.6e+07"	"4.4e-02"		"108975.732"	"149633.577"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"5/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<2>,5/2]"	"7/2"		"T7226"	"L11760"	
Hg	1	"246.4802"	"0.0004"	"246.48064"	"0.00012"	"20"	""	""		"37644.982"	"78216.12"	"5d10.6s.6p"	"3P*"	"0"	"5d10.6s.9s"	"3S"	"1"		""	"L3451"	
Hg	2	"246.5102"	"0.0003"	"246.51034"	"0.00010"	"3500"	"2.8e+07"	"3.8e-02"		"106086.013"	"146652.263"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"3/2"	"5d9.6p2"	"(2D<5/2>,3P<0>)"	"5/2"		"T7226"	"L11760"	
Hg	2	"246.8349"	"0.0002"	"246.83490"	"0.00010"	"4000"	"3.8e+07"	"4.3e-02"		"106215.059"	"146727.968"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"7/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"9/2"		"T7226"	"L11760"	
Hg	2	"246.9781"	"0.0002"	"246.97829"	"0.00010"	"800"	"1.8e+02"	"1.1e-07"		"84836.143"	"125325.531"	"5d9.6s.6p"	"(2D<5/2>,3P<1>)*"	"5/2"	"5d10.7d"	"2D"	"3/2"		"T7226"	"L11760"	
Hg	2	"247.2970"	"0.0003"	"247.29702"	"0.00010"	"500"	"1.8e+07"	"1.2e-02"		"106215.059"	"146652.263"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"7/2"	"5d9.6p2"	"(2D<5/2>,3P<0>)"	"5/2"		"T7226"	"L11760"	
Hg	1	"247.940"	"0.013"	"247.9454"	"0.0012"	"1.5*"	""	""		"39412.237"	"79743.7"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.6f"	"3F*"	"2"	E2	""	"L7589c86"	
Hg	1	"247.940"	"0.013"	"247.9460"	"0.0018"	"1.5*"	""	""		"39412.237"	"79743.6"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.6f"	"3F*"	"3"	E2	""	"L7589c86"	
Hg	3	"248.131"	"0.010"	""	""	"5"	""	""		""	""	""	""	""	""	""	""		""	"L3332"	
Hg	2	"248.1967"	"0.0002"	"248.19673"	"0.00010"	"4000"	"1.5e+07"	"1.4e-02"		"106215.059"	"146505.679"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"7/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"7/2"		"T7226"	"L11760"	
Hg	1	"248.2750"	"0.0002"	"248.27497"	"0.00018"	"300"	""	""		"39412.237"	"79690.16"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.8d"	"3D"	"2"		""	"L3456"	
Hg	1	"248.3466"	"0.0002"	"248.34643"	"0.00012"	"90"	""	""		"39412.237"	"79678.57"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.8d"	"3D"	"1"		""	"L3456"	
Hg	1	"248.4565"	"0.0004"	"248.45756"	"0.00012"	"170"	""	""		"39412.237"	"79660.56"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.8d"	"1D"	"2"		""	"L3451"	
Hg	3	"248.525"	"0.010"	""	""	"7"	""	""		""	""	""	""	""	""	""	""		""	"L3332"	
Hg	2	"249.2816"	"0.0003"	"249.28183"	"0.00010"	"50000"	"7.8e+07"	"7.3e-02"		"95187.361"	"135302.600"	"5d9.6s.6p"	"(2D<5/2>,3P<2>)*"	"7/2"	"5d9.6s.7s"	"[(2D<5/2>,1/2)<3>,1/2]"	"7/2"		"T7226"	"L11760"	
Hg	2	"249.4004"	"0.0003"	"249.40072"	"0.00010"	"200"	"2.4e+06"	"4.5e-03"		"95714.406"	"135810.522"	"5d10.7s"	"2S"	"1/2"	"5d10.9p"	"2P*"	"3/2"		"T7226"	"L11760"	
Hg	2	"249.9212"	"0.0003"	""	""	"20"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	2	"250.0091"	"0.0003"	"250.00961"	"0.00010"	"2000"	"1.2e+05"	"1.5e-04"		"95304.138"	"135302.600"	"5d9.6s.6p"	"(2D<5/2>,3P<2>)*"	"5/2"	"5d9.6s.7s"	"[(2D<5/2>,1/2)<3>,1/2]"	"7/2"		"T7226"	"L11760"	
Hg	2	"251.4250"	"0.0003"	"251.42507"	"0.00010"	"12"	"2.7e+05"	"3.8e-04"		"106086.013"	"145859.294"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"3/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,3/2]"	"5/2"		"T7226"	"L11760"	
Hg	1	"251.513"	"0.003"	"251.5085"	"0.0019"	""	""	""		"44042.909"	"83803.0"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.20d"	"3D"	"3"		""	"L7591"	
Hg	2	"251.5519"	"0.0002"	"251.55185"	"0.00010"	"5000"	"3.6e+07"	"3.4e-02"		"106215.059"	"145968.295"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"7/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,3/2]"	"7/2"		"T7226"	"L11760"	
Hg	1	"251.825"	"0.003"	"251.8271"	"0.0019"	""	""	""		"44042.909"	"83752.7"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.19d"	"3D"	"3"		""	"L7591"	
Hg	1	"252.067"	"0.003"	"252.0626"	"0.0019"	""	""	""		"44042.909"	"83715.6"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.20s"	"3S"	"1"		""	"L7591"	
Hg	1	"252.203"	"0.003"	"252.199"	"0.003"	""	""	""		"44042.909"	"83694.1"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.18d"	"3D"	"3"		""	"L7591"	
Hg	2	"252.2437"	"0.0002"	"252.24349"	"0.00010"	"300"	"1.6e+06"	"1.1e-03"		"106215.059"	"145859.294"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"7/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,3/2]"	"5/2"		"T7226"	"L11760"	
Hg	2	"252.4083"	"0.0002"	"252.40833"	"0.00010"	"1600p"	"1.2e+06"	"1.7e-03"		"97095.774"	"136714.118"	"5d9.6s.6p"	"(2D<3/2>,3P<0>)*"	"3/2"	"5d9.6s.7s"	"[(2D<5/2>,1/2)<3>,1/2]"	"5/2"		"T7226"	"L11760"	
Hg	2	"252.4119"	"0.0003"	""	""	"30u"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	1	"252.496"	"0.003"	"252.4941"	"0.0019"	""	""	""		"44042.909"	"83647.8"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.19s"	"3S"	"1"		""	"L7591"	
Hg	1	"252.554"	"0.013"	"252.5771"	"0.0003"	"1"	""	""		"37644.982"	"77236.86"	"5d10.6s.6p"	"3P*"	"0"	"5d10.6s.5f"	"3F*"	"2"	E2	""	"L7589c86"	
Hg	1	"252.670"	"0.003"	"252.6689"	"0.0019"	""	""	""		"44042.909"	"83620.4"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.17d"	"3D"	"3"		""	"L7591"	
Hg	1	"253.029"	"0.003"	"253.0301"	"0.0019"	""	""	""		"44042.909"	"83563.9"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.18s"	"3S"	"1"		""	"L7591"	
Hg	2	"253.0874"	"0.0003"	"253.08700"	"0.00010"	"30"	"3.3e+05"	"2.4e-04"		"95187.361"	"134699.466"	"5d9.6s.6p"	"(2D<5/2>,3P<2>)*"	"7/2"	"5d10.8d"	"2D"	"5/2"		"T7226"	"L11760"	
Hg	1	"253.248"	"0.003"	"253.2486"	"0.0019"	""	""	""		"44042.909"	"83529.8"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.16d"	"3D"	"3"		""	"L7591"	
Hg	1	"253.5534"	"0.0002"	"253.55331"	"0.00012"	"2000"	""	""		"37644.982"	"77084.42"	"5d10.6s.6p"	"3P*"	"0"	"5d10.6s.7d"	"3D"	"1"		""	"L3456"	
Hg	1	"253.72831"	"0.00010"	"253.72830"	"0.00005"	"900000"	"8.40e+06"	"2.43e-02"	A+	"0.000"	"39412.237"	"5d10.6s2"	"1S"	"0"	"5d10.6s.6p"	"3P*"	"1"		"T7227"	"L7247"	
Hg	1	"253.983"	"0.003"	"253.9831"	"0.0019"	""	""	""		"44042.909"	"83415.6"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.15d"	"3D"	"3"		""	"L7591"	
Hg	1	"254.570"	"0.003"	"254.5709"	"0.0013"	""	""	""		"44042.909"	"83324.7"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.16s"	"3S"	"1"		""	"L7591"	
Hg	2	"254.6098"	"0.0003"	"254.60994"	"0.00010"	"1500c"	"1.8e+06"	"1.7e-03"		"100861.369"	"140137.134"	"5d9.6s.6p"	"(2D<3/2>,3P<1>)*"	"5/2"	"5d9.6s.7s"	"[(2D<5/2>,1/2)<2>,1/2]"	"5/2"		"T7226"	"L11760"	
Hg	2	"254.7209"	"0.0003"	"254.72051"	"0.00010"	"70s"	"1.8e+05"	"1.2e-04"		"95304.138"	"134562.854"	"5d9.6s.6p"	"(2D<5/2>,3P<2>)*"	"5/2"	"5d10.8d"	"2D"	"3/2"		"T7226"	"L11760"	
Hg	2	"254.7982"	"0.0003"	"254.79823"	"0.00010"	"120"	"1.2e+07"	"7.8e-03"		"108975.732"	"148222.473"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"5/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<2>,3/2]"	"3/2"		"T7226"	"L11760"	
Hg	1	"254.929"	"0.003"	"254.9311"	"0.0019"	""	""	""		"44042.909"	"83269.2"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.14d"	"3D"	"3"		""	"L7591"	
Hg	1	"255.001"	"0.010"	"254.9947"	"0.0003"	"0"	""	""		"44042.909"	"83259.41"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.15p"	"3P*"	"2"	E2	""	"L15160c86"	
Hg	2	"255.3601"	"0.0003"	"255.35988"	"0.00010"	"1500"	"1.2e+08"	"5.9e-02"		"106086.013"	"145246.433"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"3/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"1/2"		"T7226"	"L11760"	
Hg	1	"255.712"	"0.003"	"255.7101"	"0.0013"	""	""	""		"44042.909"	"83149.7"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.15s"	"3S"	"1"		""	"L7591"	
Hg	2	"255.8491"	"0.0002"	"255.84905"	"0.00010"	"1500"	"1.8e+07"	"2.6e-02"		"106086.013"	"145171.560"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"3/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"5/2"		"T7226"	"L11760"	
Hg	1	"256.192"	"0.003"	"256.1935"	"0.0020"	""	""	""		"44042.909"	"83075.9"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.13d"	"3D"	"3"		""	"L7591"	
Hg	1	"256.210"	"0.003"	"256.2060"	"0.0013"	""	""	""		"44042.909"	"83074.0"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.13d"	"3D"	"2"		""	"L7591"	
Hg	1	"256.238"	"0.003"	"256.2395"	"0.0011"	""	""	""		"44042.909"	"83068.90"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.13d"	"1D"	"2"		""	"L7591"	
Hg	1	"256.279"	"0.010"	"256.2777"	"0.0003"	"0"	""	""		"44042.909"	"83063.08"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.14p"	"3P*"	"2"	E2	""	"L15160c86"	
Hg	1	"256.4624"	"0.0006"	"256.4628"	"0.0003"	"40"	""	""		"39412.237"	"78404.24"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.9s"	"1S"	"0"		""	"L3451"	
Hg	2	"256.5154"	"0.0002"	""	""	"150"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	1	"257.253"	"0.003"	"257.2513"	"0.0013"	""	""	""		"44042.909"	"82915.4"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.14s"	"3S"	"1"		""	"L7591"	
Hg	2	"257.5612"	"0.0002"	"257.56124"	"0.00010"	"7000"	"9.0e+07"	"9.0e-02"		"106086.013"	"144911.731"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"3/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"3/2"		"T7226"	"L11760"	
Hg	1	"257.7056"	"0.0006"	"257.70617"	"0.00013"	"100"	""	""		"39412.237"	"78216.12"	"5d10.6s.6p"	"3P*"	"1"	"5d10.6s.9s"	"3S"	"1"		""	"L3451"	
Hg	2	"257.8180"	"0.0003"	"257.81851"	"0.00010"	"12"	"3.5e+06"	"7.0e-03"		"103873.302"	"142660.277"	"5d9.6s.6p"	"(2D<3/2>,3P<1>)*"	"1/2"	"5d10.10d"	"2D"	"3/2"		"T7226"	"L11760"	
Hg	1	"257.916"	"0.003"	"257.9208"	"0.0020"	""	""	""		"44042.909"	"82814.5"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.12d"	"3D"	"3"		""	"L7591"	
Hg	1	"257.936"	"0.003"	"257.9353"	"0.0013"	""	""	""		"44042.909"	"82812.32"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.12d"	"3D"	"2"		""	"L7591"	
Hg	1	"257.9684"	"0.0160"	"257.9828"	"0.0013"	"6"	""	""		"44042.909"	"82805.18"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.12d"	"1D"	"2"		""	"L3451"	
Hg	1	"258.035"	"0.010"	"258.0396"	"0.0003"	"0"	""	""		"44042.909"	"82796.65"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.13p"	"3P*"	"2"	E2	""	"L15160c86"	
Hg	2	"258.9846"	"0.0003"	"258.98463"	"0.00010"	"15"	"3.2e+05"	"6.4e-04"		"106299.401"	"144911.731"	"5d9.6s.6p"	"(2D<3/2>,3P<2>)*"	"1/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,5/2]"	"3/2"		"T7226"	"L11760"	
Hg	2	"259.0608"	"0.0002"	"259.06084"	"0.00010"	"15"	"4.5e+06"	"6.8e-03"		"106086.013"	"144686.984"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"3/2"	"5d10.11d"	"2D"	"5/2"		"T7226"	"L11760"	
Hg	1	"259.419"	"0.002"	"259.4172"	"0.0013"	"1"	""	""		"44042.909"	"82590.86"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.13s"	"3S"	"1"		""	"L15189c86"	
Hg	2	"259.9172"	"0.0002"	"259.91712"	"0.00010"	"1500"	"1.6e+07"	"1.6e-02"		"106086.013"	"144559.816"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"3/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,3/2]"	"3/2"		"T7226"	"L11760"	
Hg	2	"259.9583"	"0.0003"	"259.95825"	"0.00010"	"12"	"2.4e+05"	"1.2e-04"		"94092.834"	"132560.550"	"5d9.6s.6p"	"(2D<5/2>,3P<2>)*"	"3/2"	"5d10.9s"	"2S"	"1/2"		"T7226"	"L11760"	
Hg	1	"260.321"	"0.013"	"260.323"	"0.003"	"0*"	""	""		"44042.909"	"82456.7"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.9f"	"3F*"	"4"	E2	""	"L7589c86"	
Hg	1	"260.321"	"0.013"	"260.328"	"0.003"	"0*"	""	""		"44042.909"	"82456.0"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.9f"	"3F*"	"3"	E2	""	"L7589c86"	
Hg	1	"260.321"	"0.013"	"260.3333"	"0.0020"	"0*"	""	""		"44042.909"	"82455.2"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.9f"	"3F*"	"2"	E2	""	"L7589c86"	
Hg	1	"260.375"	"0.003"	"260.3774"	"0.0020"	""	""	""		"44042.909"	"82448.7"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.11d"	"3D"	"3"		""	"L7591"	
Hg	2	"260.3874"	"0.0002"	"260.38750"	"0.00010"	"8000"	"1.0e+08"	"1.3e-01"		"106215.059"	"144619.360"	"5d9.6s.6p"	"(2D<5/2>,1P<1>)*"	"7/2"	"5d9.6s.6d"	"[(2D<5/2>,1/2)<3>,3/2]"	"9/2"		"T7226"	"L11760"	
Hg	1	"260.398"	"0.003"	"260.3998"	"0.0012"	""	""	""		"44042.909"	"82445.40"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.11d"	"3D"	"2"		""	"L7591"	
Hg	1	"260.420"	"0.003"	"260.4154"	"0.0005"	""	""	""		"44042.909"	"82443.10"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.11d"	"3D"	"1"		""	"L7591"	
Hg	1	"260.460"	"0.003"	"260.4656"	"0.0012"	""	""	""		"44042.909"	"82435.70"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.11d"	"1D"	"2"		""	"L7591"	
Hg	1	"260.551"	"0.010"	"260.55535"	"0.00014"	"0"	""	""		"44042.909"	"82422.47"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.12p"	"3P*"	"2"	E2	""	"L15160c86"	
Hg	3	"261.370"	"0.010"	""	""	"2"	""	""		""	""	""	""	""	""	""	""		""	"L3332"	
Hg	3	"261.875"	"0.010"	""	""	"4"	""	""		""	""	""	""	""	""	""	""		""	"L3332"	
Hg	1	"262.5975"	"0.0006"	"262.5977"	"0.0006"	"20"	""	""		"44042.909"	"82123.98"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.12s"	"3S"	"1"		""	"L3451"	
Hg	2	"262.7429"	"0.0003"	"262.74300"	"0.00010"	"8"	"1.3e+05"	"9.0e-05"		"100861.369"	"138921.375"	"5d9.6s.6p"	"(2D<3/2>,3P<1>)*"	"5/2"	"5d9.6s.7s"	"[(2D<5/2>,1/2)<2>,1/2]"	"3/2"		"T7226"	"L11760"	
Hg	2	"262.8635"	"0.0002"	""	""	"15"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	1	"263.974"	"0.013"	"263.9721"	"0.0021"	"0*"	""	""		"44042.909"	"81925.7"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.8f"	"3F*"	"4"	E2	""	"L7589c86"	
Hg	1	"263.974"	"0.013"	"263.9846"	"0.0021"	"0*"	""	""		"44042.909"	"81923.9"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.8f"	"3F*"	"3"	E2	""	"L7589c86"	
Hg	1	"263.974"	"0.013"	"263.9902"	"0.0021"	"0*"	""	""		"44042.909"	"81923.1"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.8f"	"3F*"	"2"	E2	""	"L7589c86"	
Hg	1	"264.0567"	"0.0006"	"264.0568"	"0.0006"	"6"	""	""		"44042.909"	"81913.55"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.10d"	"3D"	"3"		""	"L3451"	
Hg	1	"264.094"	"0.003"	"264.0941"	"0.0010"	""	""	""		"44042.909"	"81908.20"	"5d10.6s.6p"	"3P*"	"2"	"5d10.6s.10d"	"3D"	"2"		""	"L7591"	
