element	sp_num	obs_wl_vac(nm)	unc_obs_wl	ritz_wl_vac(nm)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Na	10	""	""	"4.25089"	"0.00004"	""	"1.00e+11"	"3.81e-02"	A	"(9025315.7)"	"(11377767)"	"1s.2p"	"3P*"	"2"	"1s.5d"	"3D"	"3"		"T5231c64,LS"	""	
Na	10	""	""	"4.25419"	"0.00004"	""	"4.90e+10"	"3.99e-02"	A	"(9028021.4)"	"(11378646)"	"1s.2s"	"1S"	"0"	"1s.5p"	"1P*"	"1"		"T5231c64"	""	
Na	10	""	""	"4.25985"	"0.00004"	""	"1.85e+09"	"1.51e-03"	A	"(9022385.5)"	"(11369887)"	"1s.2p"	"3P*"	"0"	"1s.5s"	"3S"	"1"		"T5231c64,LS"	""	
Na	10	""	""	"4.26080"	"0.00004"	""	"5.55e+09"	"1.51e-03"	A	"(9022908.5)"	"(11369887)"	"1s.2p"	"3P*"	"1"	"1s.5s"	"3S"	"1"		"T5231c64,LS"	""	
Na	10	""	""	"4.26517"	"0.00004"	""	"9.23e+09"	"1.51e-03"	A	"(9025315.7)"	"(11369887)"	"1s.2p"	"3P*"	"2"	"1s.5s"	"3S"	"1"		"T5231c64,LS"	""	
Na	10	""	""	"4.36824"	"0.00004"	""	"9.10e+10"	"4.34e-02"	A	"(9088735.1)"	"(11377984)"	"1s.2p"	"1P*"	"1"	"1s.5d"	"1D"	"2"		"T5231c64"	""	
Na	10	""	""	"4.37420"	"0.00004"	""	"1.57e+10"	"1.50e-03"	A	"(9088735.1)"	"(11374868)"	"1s.2p"	"1P*"	"1"	"1s.5s"	"1S"	"0"		"T5231c64"	""	
Na	9	"4.4725"	"0.0010"	"4.47249"	"0.00020"	"10D*"	"1.23e+10"	"7.35e-03"	C+	"0"	"2235890"	"1s2.2s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"3/2"		"T5118c64,LS"	"L7429"	
Na	9	"4.4725"	"0.0010"	"4.47249"	"0.00020"	"10D*"	"1.22e+10"	"3.67e-03"	C+	"0"	"2235890"	"1s2.2s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"1/2"		"T5118c64,LS"	"L7429"	
Na	10	""	""	"4.56647"	"0.00004"	""	"9.94e+10"	"5.18e-02"	A	"(8935368.6)"	"(11125244)"	"1s.2s"	"3S"	"1"	"1s.4p"	"3P*"	"2"		"T5231c64,LS"	""	
Na	10	""	""	"4.56710"	"0.00004"	""	"9.95e+10"	"3.11e-02"	A	"(8935368.6)"	"(11124944)"	"1s.2s"	"3S"	"1"	"1s.4p"	"3P*"	"1"		"T5231c64,LS"	""	
Na	10	""	""	"4.56724"	"0.00004"	""	"9.98e+10"	"1.04e-02"	A	"(8935368.6)"	"(11124873)"	"1s.2s"	"3S"	"1"	"1s.4p"	"3P*"	"0"		"T5231c64,LS"	""	
Na	9	"4.6090"	"0.0010"	"4.60900"	"0.00021"	"100D*"	"1.95e+10"	"6.20e-03"	B+	"0"	"2169670"	"1s2.2s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"1/2"		"T5118c64,LS"	"L7429"	
Na	9	"4.6090"	"0.0010"	"4.60900"	"0.00021"	"100D*"	"1.95e+10"	"1.24e-02"	B+	"0"	"2169670"	"1s2.2s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"3/2"		"T5118c64,LS"	"L7429"	
Na	10	""	""	"4.74326"	"0.00004"	""	"1.21e+11"	"1.22e-01"	A	"(9022385.5)"	"(11130639)"	"1s.2p"	"3P*"	"0"	"1s.4d"	"3D"	"1"		"T5231c64,LS"	""	
Na	10	""	""	"4.74444"	"0.00005"	""	"1.63e+11"	"9.18e-02"	A	"(9022908.5)"	"(11130639)"	"1s.2p"	"3P*"	"1"	"1s.4d"	"3D"	"2"		"T5231c64,LS"	""	
Na	10	""	""	"4.74444"	"0.00005"	""	"9.07e+10"	"3.06e-02"	A	"(9022908.5)"	"(11130639)"	"1s.2p"	"3P*"	"1"	"1s.4d"	"3D"	"1"		"T5231c64,LS"	""	
Na	10	""	""	"4.74986"	"0.00005"	""	"2.18e+11"	"1.03e-01"	A	"(9025315.7)"	"(11130639)"	"1s.2p"	"3P*"	"2"	"1s.4d"	"3D"	"3"		"T5231c64,LS"	""	
Na	10	""	""	"4.74986"	"0.00005"	""	"5.41e+10"	"1.83e-02"	A	"(9025315.7)"	"(11130639)"	"1s.2p"	"3P*"	"2"	"1s.4d"	"3D"	"2"		"T5231c64,LS"	""	
Na	10	""	""	"4.74986"	"0.00005"	""	"6.01e+09"	"1.22e-03"	A	"(9025315.7)"	"(11130639)"	"1s.2p"	"3P*"	"2"	"1s.4d"	"3D"	"1"		"T5231c64,LS"	""	
Na	10	""	""	"4.75201"	"0.00005"	""	"9.51e+10"	"9.66e-02"	A	"(9028021.4)"	"(11132393)"	"1s.2s"	"1S"	"0"	"1s.4p"	"1P*"	"1"		"T5231c64"	""	
Na	9	"4.7776"	"0.0010"	"4.77761"	"0.00023"	"10"	"1.87e+10"	"1.28e-02"	B	"144062"	"2237160"	"1s2.2p"	"2P*"	"1/2"	"1s2.7d"	"2D"	"3/2"		"T5118c64,LS"	"L7429"	
Na	10	""	""	"4.77856"	"0.00005"	""	"3.74e+09"	"3.84e-03"	A	"(9022385.5)"	"(11115065)"	"1s.2p"	"3P*"	"0"	"1s.4s"	"3S"	"1"		"T5231c64,LS"	""	
Na	10	""	""	"4.77976"	"0.00005"	""	"1.12e+10"	"3.84e-03"	A	"(9022908.5)"	"(11115065)"	"1s.2p"	"3P*"	"1"	"1s.4s"	"3S"	"1"		"T5231c64,LS"	""	
Na	9	"4.7836"	"0.0010"	"4.78359"	"0.00023"	"100D*"	"2.23e+10"	"1.15e-02"	B	"146688"	"2237170"	"1s2.2p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"5/2"		"T5118c64,LS"	"L7429"	
Na	9	"4.7836"	"0.0010"	"4.78361"	"0.00023"	"100D*"	"3.70e+09"	"1.27e-03"	C+	"146688"	"2237160"	"1s2.2p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"3/2"		"T5118c64,LS"	"L7429"	
Na	10	""	""	"4.78526"	"0.00005"	""	"1.86e+10"	"3.83e-03"	A	"(9025315.7)"	"(11115065)"	"1s.2p"	"3P*"	"2"	"1s.4s"	"3S"	"1"		"T5231c64,LS"	""	
Na	9	"4.8553"	"0.0010"	"4.85531"	"0.00024"	"200D*"	"3.37e+10"	"1.19e-02"	B+	"0"	"2059600"	"1s2.2s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"1/2"		"T5118c64,T5593"	"L7429"	
Na	9	"4.8553"	"0.0010"	"4.85531"	"0.00024"	"200D*"	"3.36e+10"	"2.37e-02"	A	"0"	"2059600"	"1s2.2s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"3/2"		"T5118c64,T5593"	"L7429"	
Na	10	""	""	"4.89648"	"0.00005"	""	"2.00e+11"	"1.20e-01"	A	"(9088735.1)"	"(11131017)"	"1s.2p"	"1P*"	"1"	"1s.4d"	"1D"	"2"		"T5231c64"	""	
Na	10	""	""	"4.91099"	"0.00005"	""	"3.15e+10"	"3.80e-03"	A	"(9088735.1)"	"(11124986)"	"1s.2p"	"1P*"	"1"	"1s.4s"	"1S"	"0"		"T5231c64"	""	
Na	9	"4.9326"	"0.0010"	"4.93260"	"0.00024"	"100"	"3.04e+10"	"2.22e-02"	B+	"144062"	"2171390"	"1s2.2p"	"2P*"	"1/2"	"1s2.6d"	"2D"	"3/2"		"T5118c64,LS"	"L7429"	
Na	9	"4.9386"	"0.0010"	"4.93861"	"0.00024"	"200D*"	"3.65e+10"	"2.00e-02"	B+	"146688"	"2171550"	"1s2.2p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"5/2"		"T5118c64,LS"	"L7429"	
Na	9	"4.9386"	"0.0010"	"4.93900"	"0.00024"	"200D*"	"6.07e+09"	"2.22e-03"	B+	"146688"	"2171390"	"1s2.2p"	"2P*"	"3/2"	"1s2.6d"	"2D"	"3/2"		"T5118c64,LS"	"L7429"	
Na	8	"5.1316"	"0.0010"	"5.1316"	"0.0003"	"10"	""	""		"128219"	"2076930?"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.6p"	"3D?"	"3"		""	"L7429"	
Na	8	"5.1789"	"0.0010"	"5.1789"	"0.0003"	"10"	""	""		"0"	"1930910"	"1s2.2s2"	"1S"	"0"	"1s2.2s.6p"	"1P*"	"1"		""	"L7429"	
Na	9	"5.2116"	"0.0010"	"5.2116"	"0.0003"	"100"	"5.63e+10"	"4.58e-02"	A	"144062"	"2062860"	"1s2.2p"	"2P*"	"1/2"	"1s2.5d"	"2D"	"3/2"		"T5118c64,T5593"	"L7429"	
Na	9	"5.2186"	"0.0010"	"5.2186"	"0.0003"	"200D*"	"6.74e+10"	"4.12e-02"	A	"146688"	"2062910"	"1s2.2p"	"2P*"	"3/2"	"1s2.5d"	"2D"	"5/2"		"T5118c64,T5593"	"L7429"	
Na	9	"5.2186"	"0.0010"	"5.2187"	"0.0003"	"200D*"	"1.12e+10"	"4.57e-03"	B+	"146688"	"2062860"	"1s2.2p"	"2P*"	"3/2"	"1s2.5d"	"2D"	"3/2"		"T5118c64,T5593"	"L7429"	
Na	9	""	""	"5.2426"	"0.0003"	""	"4.45e+09"	"1.83e-03"	B+	"144062"	"[2051520]"	"1s2.2p"	"2P*"	"1/2"	"1s2.5s"	"2S"	"1/2"		"T5118c64,T5593"	""	
Na	9	"5.2487"	"0.0010"	"5.2498"	"0.0003"	"1"	"8.88e+09"	"1.83e-03"	B+	"146688"	"[2051520]"	"1s2.2p"	"2P*"	"3/2"	"1s2.5s"	"2S"	"1/2"		"T5118c64,T5593"	"L7429"	
Na	8	""	""	"5.3704"	"0.0003"	""	"5.95e+09"	"4.29e-03"	E	"126613"	"1988680"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.5p"	"3P"	"2"		"T5633c3,LS"	""	
Na	8	"5.3750"	"0.0010"	"5.3750"	"0.0003"	"10"	"1.78e+10"	"7.72e-03"	D	"128219"	"1988680"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.5p"	"3P"	"2"		"T5633c3,LS"	"L7429"	
Na	9	"5.3860"	"0.0010"	"5.3857"	"0.0003"	"300"	"6.40e+10"	"5.57e-02"	A	"0"	"1856770"	"1s2.2s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"3/2"		"T5118c64,T5593,T6094"	"L7429"	
Na	9	""	""	"5.3867"	"0.0003"	""	"6.38e+10"	"2.77e-02"	A	"0"	"1856440"	"1s2.2s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"1/2"		"T5118c64,T5593,T6094"	""	
Na	11	""	""	"5.4051970"	"0.0000010"	""	"7.91e+11"	"6.93e-01"		"(9971484.9)"	"(11821556.228)"	"2p"	"2P*"	"1/2"	"3d"	"2D"	"3/2"		"T7771"	"L3620"	
Na	11	""	""	"5.4058579"	"0.0000010"	""	"3.28e+11"	"2.87e-01"		"(9971713.8)"	"(11821558.94)"	"2s"	"2S"	"1/2"	"3p"	"2P*"	"3/2"		"T7771"	"L3620"	
Na	11	""	""	"5.4096512"	"0.0000010"	""	"3.10e+10"	"1.36e-02"		"(9971484.9)"	"(11820032.92)"	"2p"	"2P*"	"1/2"	"3s"	"2S"	"1/2"		"T7771"	"L3620"	
Na	11	""	""	"5.4105216"	"0.0000010"	""	"3.30e+11"	"1.45e-01"		"(9971713.8)"	"(11819964.44)"	"2s"	"2S"	"1/2"	"3p"	"2P*"	"1/2"		"T7771"	"L3620"	
Na	11	""	""	"5.4194068"	"0.0000010"	""	"9.47e+11"	"6.25e-01"		"(9976865.74)"	"(11822086.160)"	"2p"	"2P*"	"3/2"	"3d"	"2D"	"5/2"		"T7771"	"L3620"	
Na	11	""	""	"5.4209636"	"0.0000010"	""	"1.58e+11"	"6.96e-02"		"(9976865.74)"	"(11821556.228)"	"2p"	"2P*"	"3/2"	"3d"	"2D"	"3/2"		"T7771"	"L3620"	
Na	11	""	""	"5.4254438"	"0.0000010"	""	"6.27e+10"	"1.38e-02"		"(9976865.74)"	"(11820032.92)"	"2p"	"2P*"	"3/2"	"3s"	"2S"	"1/2"		"T7771"	"L3620"	
Na	8	"5.4380"	"0.0010"	"5.4380"	"0.0003"	"100"	"4.44e+10"	"5.91e-02"	D	"0"	"1838910"	"1s2.2s2"	"1S"	"0"	"1s2.2s.5p"	"1P*"	"1"		"T5633c3"	"L7429"	
Na	8	""	""	"5.5324"	"0.0003"	""	"1.85e+10"	"2.55e-02"	E	"125881"	"1933430"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.6d"	"3D?"	"1"		"T5633c3,LS"	""	
Na	8	"5.5345"	"0.0010"	"5.5346"	"0.0003"	"10"	"2.50e+10"	"1.91e-02"	D	"126613"	"1933430"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.6d"	"3D?"	"2"		"T5633c3,LS"	"L7429"	
Na	8	""	""	"5.5346"	"0.0003"	""	"1.39e+10"	"6.37e-03"	E	"126613"	"1933430"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.6d"	"3D?"	"1"		"T5633c3,LS"	""	
Na	8	""	""	"5.5395"	"0.0003"	""	"8.30e+09"	"3.82e-03"	E	"128219"	"1933430"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.6d"	"3D?"	"2"		"T5633c3,LS"	""	
Na	8	""	""	"5.5395"	"0.0003"	""	"9.24e+08"	"2.55e-04"	E	"128219"	"1933430"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.6d"	"3D?"	"1"		"T5633c3,LS"	""	
Na	8	"5.5396"	"0.0010"	"5.5395"	"0.0003"	"100"	"3.32e+10"	"2.14e-02"	D	"128219"	"1933430"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.6d"	"3D?"	"3"		"T5633c3,LS"	"L7429"	
Na	8	""	""	"5.7046"	"0.0003"	""	"2.51e+10"	"3.67e-02"	D	"327477"	"2080460"	"1s2.2p2"	"3P"	"0"	"1s2.2p.6d"	"3D*"	"1"		"T5633c3,LS"	""	
Na	8	""	""	"5.7073"	"0.0003"	""	"3.38e+10"	"2.75e-02"	D	"328311"	"2080460"	"1s2.2p2"	"3P"	"1"	"1s2.2p.6d"	"3D*"	"2"		"T5633c3,LS"	""	
Na	8	""	""	"5.7073"	"0.0003"	""	"1.88e+10"	"9.16e-03"	E	"328311"	"2080460"	"1s2.2p2"	"3P"	"1"	"1s2.2p.6d"	"3D*"	"1"		"T5633c3,LS"	""	
Na	8	"5.7096"	"0.0010"	"5.7096"	"0.0003"	"10"	""	""		"329730"	"2081170"	"1s2.2p2"	"3P"	"2"	"1s2.2p.6d"	"3P*"	"2"		""	"L7429"	
Na	8	"5.7119"	"0.0010"	"5.7119"	"0.0003"	"10"	"4.50e+10"	"3.08e-02"	D+	"329730"	"2080460"	"1s2.2p2"	"3P"	"2"	"1s2.2p.6d"	"3D*"	"3"		"T5633c3,LS"	"L7429"	
Na	8	""	""	"5.7119"	"0.0003"	""	"1.25e+09"	"3.66e-04"	E	"329730"	"2080460"	"1s2.2p2"	"3P"	"2"	"1s2.2p.6d"	"3D*"	"1"		"T5633c3,LS"	""	
Na	8	""	""	"5.7119"	"0.0003"	""	"1.12e+10"	"5.49e-03"	E	"329730"	"2080460"	"1s2.2p2"	"3P"	"2"	"1s2.2p.6d"	"3D*"	"2"		"T5633c3,LS"	""	
Na	8	"5.7230"	"0.0010"	"5.7230"	"0.0003"	"10"	"4.04e+10"	"3.31e-02"	D	"243208"	"1990540"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2p.5p"	"1D"	"2"		"T5633c3"	"L7429"	
Na	8	""	""	"5.8045"	"0.0003"	""	"3.00e+10"	"4.54e-02"	D	"125881"	"1848670?"	"1s2.2s.2p"	"3P*"	"0"	"1s2.2s.5d"	"3D?"	"1"		"T5633c3,LS"	""	
Na	8	""	""	"5.8070"	"0.0003"	""	"2.24e+10"	"1.13e-02"	E	"126613"	"1848670?"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.5d"	"3D?"	"1"		"T5633c3,LS"	""	
Na	8	"5.8070"	"0.0010"	"5.8070"	"0.0003"	"10"	"4.04e+10"	"3.40e-02"	D	"126613"	"1848670?"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2s.5d"	"3D?"	"2"		"T5633c3,LS"	"L7429"	
Na	8	""	""	"5.8124"	"0.0003"	""	"1.34e+10"	"6.80e-03"	E	"128219"	"1848670?"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.5d"	"3D?"	"2"		"T5633c3,LS"	""	
Na	8	""	""	"5.8124"	"0.0003"	""	"1.49e+09"	"4.53e-04"	E	"128219"	"1848670?"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.5d"	"3D?"	"1"		"T5633c3,LS"	""	
Na	8	""	""	"5.8124"	"0.0003"	""	"5.37e+10"	"3.81e-02"	D+	"128219"	"1848670?"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2s.5d"	"3D?"	"3"		"T5633c3,LS"	""	
Na	9	"5.8201"	"0.0010"	"5.8201"	"0.0003"	"500"	"1.22e+11"	"1.24e-01"	A	"144062"	"1862250"	"1s2.2p"	"2P*"	"1/2"	"1s2.4d"	"2D"	"3/2"		"T5118c64,T5593,T6094"	"L7429"	
Na	9	"5.8279"	"0.0010"	"5.8279"	"0.0003"	"600"	"1.46e+11"	"1.11e-01"	A	"146688"	"1862570"	"1s2.2p"	"2P*"	"3/2"	"1s2.4d"	"2D"	"5/2"		"T5118c64,T5593,T6094"	"L7429"	
Na	9	""	""	"5.8290"	"0.0003"	""	"2.40e+10"	"1.22e-02"	A	"146688"	"1862250"	"1s2.2p"	"2P*"	"3/2"	"1s2.4d"	"2D"	"3/2"		"T5118c64,T5593,T6094"	""	
Na	8	""	""	"5.8953"	"0.0003"	""	"1.12e+10"	"9.75e-03"	E	"126613"	"1822880"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.4p"	"3P"	"2"		"T5633c3,LS"	""	
Na	9	"5.8954"	"0.0010"	"5.8952"	"0.0003"	"100"	"9.05e+09"	"4.71e-03"	B+	"144062"	"1840350"	"1s2.2p"	"2P*"	"1/2"	"1s2.4s"	"2S"	"1/2"		"T5118c64,T5593"	"L7429"	
Na	8	"5.9009"	"0.0010"	"5.9009"	"0.0003"	"100"	"3.35e+10"	"1.75e-02"	D	"128219"	"1822880"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.4p"	"3P"	"2"		"T5633c3,LS"	"L7429"	
Na	9	"5.9042"	"0.0010"	"5.9044"	"0.0003"	"200"	"1.82e+10"	"4.76e-03"	B+	"146688"	"1840350"	"1s2.2p"	"2P*"	"3/2"	"1s2.4s"	"2S"	"1/2"		"T5118c64,T5593"	"L7429"	
Na	8	"5.9101"	"0.0010"	"5.9101"	"0.0004"	"10"	"2.53e+10"	"2.21e-02"	D	"243208"	"1935230"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.6d"	"1D"	"2"		"T5633c3"	"L7429"	
Na	8	""	""	"5.9193"	"0.0004"	""	"2.84e+10"	"2.49e-02"	D	"126613"	"1816010?"	"1s2.2s.2p"	"3P*"	"1"	"1s2.2p.4p"	"3D"	"2"		"T5633c3,LS"	""	
Na	8	"5.9204"	"0.0010"	"5.9204"	"0.0004"	"300"	"3.79e+10"	"2.79e-02"	D+	"128219"	"1817290"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.4p"	"3D"	"3"		"T5633c3,LS"	"L7429"	
Na	8	"5.9249"	"0.0010"	"5.9249"	"0.0004"	"10"	"9.44e+09"	"4.97e-03"	E	"128219"	"1816010?"	"1s2.2s.2p"	"3P*"	"2"	"1s2.2p.4p"	"3D"	"2"		"T5633c3,LS"	"L7429"	
Na	8	"5.9759"	"0.0010"	"5.9759"	"0.0004"	"200"	"8.47e+10"	"1.36e-01"	D+	"0"	"1673390"	"1s2.2s2"	"1S"	"0"	"1s2.2s.4p"	"1P*"	"1"		"T5633c3"	"L7429"	
Na	8	""	""	"5.9962"	"0.0004"	""	"1.38e+10"	"2.23e-02"	E	"327477"	"1995200?"	"1s2.2p2"	"3P"	"0"	"1s2.2p.5d"	"3P*"	"1"		"T5633c3,LS"	""	
Na	8	"5.9992"	"0.0010"	"5.9992"	"0.0004"	"10"	"1.03e+10"	"5.57e-03"	E	"328311"	"1995200?"	"1s2.2p2"	"3P"	"1"	"1s2.2p.5d"	"3P*"	"1"		"T5633c3,LS"	"L7429"	
Na	8	""	""	"6.0002"	"0.0004"	""	"1.03e+10"	"9.29e-03"	E	"328311"	"1994930"	"1s2.2p2"	"3P"	"1"	"1s2.2p.5d"	"3P*"	"2"		"T5633c3,LS"	""	
Na	8	""	""	"6.0043"	"0.0004"	""	"1.72e+10"	"5.57e-03"	E	"329730"	"1995200?"	"1s2.2p2"	"3P"	"2"	"1s2.2p.5d"	"3P*"	"1"		"T5633c3,LS"	""	
Na	8	"6.0053"	"0.0010"	"6.0053"	"0.0004"	"100"	"3.09e+10"	"1.67e-02"	D	"329730"	"1994930"	"1s2.2p2"	"3P"	"2"	"1s2.2p.5d"	"3P*"	"2"		"T5633c3,LS"	"L7429"	
Na	8	"6.0073"	"0.0010"	"6.0073"	"0.0004"	"100"	"8.15e+10"	"6.17e-02"	D+	"329730"	"1994370"	"1s2.2p2"	"3P"	"2"	"1s2.2p.5d"	"3D*"	"3"		"T5633c3,LS"	"L7429"	
Na	10	""	""	"6.06690"	"0.00007"	""	"2.26e+11"	"2.08e-01"	A	"(8935368.6)"	"(10583658)"	"1s.2s"	"3S"	"1"	"1s.3p"	"3P*"	"2"		"T5231c64,LS"	""	
Na	10	""	""	"6.06951"	"0.00007"	""	"2.26e+11"	"1.25e-01"	A	"(8935368.6)"	"(10582947)"	"1s.2s"	"3S"	"1"	"1s.3p"	"3P*"	"1"		"T5231c64,LS"	""	
Na	10	""	""	"6.07013"	"0.00007"	""	"2.26e+11"	"4.16e-02"	A	"(8935368.6)"	"(10582781)"	"1s.2s"	"3S"	"1"	"1s.3p"	"3P*"	"0"		"T5231c64,LS"	""	
Na	8	"6.1088"	"0.0010"	"6.1088"	"0.0004"	"200"	"1.01e+11"	"7.90e-02"	C	"361145"	"1998130"	"1s2.2p2"	"1D"	"2"	"1s2.2p.5d"	"1F*"	"3"		"T5633c3"	"L7429"	
Na	8	"6.1347"	"0.0010"	"6.1347"	"0.0004"	"1"	"2.66e+10"	"1.50e-02"	D	"361145"	"1991220"	"1s2.2p2"	"1D"	"2"	"1s2.2p.5d"	"1D*"	"2"		"T5633c3"	"L7429"	
Na	8	"6.2276"	"0.0010"	"6.2276"	"0.0004"	"100"	"5.28e+10"	"5.12e-02"	D+	"243208"	"1848960"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.5d"	"1D"	"2"		"T5633c3"	"L7429"	
Na	7	"6.2725"	"0.0010"	"6.2725"	"0.0004"	"10"	""	""		"2134.61"	"1596400"	"2s2.2p"	"2P*"	"3/2"	"2s2.8d"	"2D"	"5/2"		""	"L7429"	
Na	8	"6.3114"	"0.0010"	"6.3114"	"0.0004"	"100"	"5.04e+10"	"5.02e-02"	D+	"243208"	"1827640"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2p.4p"	"1D"	"2"		"T5633c3"	"L7429"	
Na	7	"6.3185"	"0.0010"	"6.3142"	"0.0004"	"10"	"1.65e+10"	"1.97e-02"	D+	"0.00"	"1583740"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(3P*).5p"	"2D"	"3/2"		"T7192c3,LS"	"L7429"	
Na	7	""	""	"6.3227"	"0.0004"	""	"3.29e+09"	"1.97e-03"	D	"2134.61"	"1583740"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).5p"	"2D"	"3/2"		"T7192c3,LS"	""	
Na	7	"6.3227"	"0.0010"	"6.3227"	"0.0004"	"10"	"1.97e+10"	"1.77e-02"	D+	"2134.61"	"1583740"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).5p"	"2D"	"5/2"		"T7192c3,LS"	"L7429"	
Na	7	""	""	"6.3357"	"0.0004"	""	"4.82e+09"	"5.80e-03"	D	"0.00"	"1578350"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(3P*).5p"	"2P"	"3/2"		"T7192c3,LS"	""	
Na	7	"6.3361"	"0.0010"	"6.3357"	"0.0004"	"10"	"1.93e+10"	"1.16e-02"	D	"0.00"	"1578350"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(3P*).5p"	"2P"	"1/2"		"T7192c3,LS"	"L7429"	
Na	7	"6.3442"	"0.0010"	"6.3443"	"0.0004"	"10"	"2.40e+10"	"1.45e-02"	D+	"2134.61"	"1578350"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).5p"	"2P"	"3/2"		"T7192c3,LS"	"L7429"	
Na	7	""	""	"6.3443"	"0.0004"	""	"9.61e+09"	"2.90e-03"	D	"2134.61"	"1578350"	"2s2.2p"	"2P*"	"3/2"	"2s.2p.(3P*).5p"	"2P"	"1/2"		"T7192c3,LS"	""	
Na	10	""	""	"6.35218"	"0.00008"	""	"3.72e+11"	"6.75e-01"	A	"(9022385.5)"	"(10596647)"	"1s.2p"	"3P*"	"0"	"1s.3d"	"3D"	"1"		"T5231c64,LS"	""	
Na	10	""	""	"6.35422"	"0.00008"	""	"5.02e+11"	"5.06e-01"	A	"(9022908.5)"	"(10596667)"	"1s.2p"	"3P*"	"1"	"1s.3d"	"3D"	"2"		"T5231c64,LS"	""	
Na	10	""	""	"6.35430"	"0.00008"	""	"2.79e+11"	"1.69e-01"	A	"(9022908.5)"	"(10596647)"	"1s.2p"	"3P*"	"1"	"1s.3d"	"3D"	"1"		"T5231c64,LS"	""	
Na	10	""	""	"6.35704"	"0.00008"	""	"2.16e+11"	"3.92e-01"	A	"(9028021.4)"	"(10601080)"	"1s.2s"	"1S"	"0"	"1s.3p"	"1P*"	"1"		"T5231c64"	""	
Na	10	""	""	"6.36290"	"0.00008"	""	"6.66e+11"	"5.66e-01"	A	"(9025315.7)"	"(10596925)"	"1s.2p"	"3P*"	"2"	"1s.3d"	"3D"	"3"		"T5231c64,LS"	""	
Na	10	""	""	"6.36395"	"0.00008"	""	"1.66e+11"	"1.01e-01"	A	"(9025315.7)"	"(10596667)"	"1s.2p"	"3P*"	"2"	"1s.3d"	"3D"	"2"		"T5231c64,LS"	""	
Na	10	""	""	"6.36403"	"0.00008"	""	"1.85e+10"	"6.74e-03"	A	"(9025315.7)"	"(10596647)"	"1s.2p"	"3P*"	"2"	"1s.3d"	"3D"	"1"		"T5231c64,LS"	""	
Na	8	"6.3695"	"0.0010"	"6.3695"	"0.0004"	"10"	"4.59e+10"	"2.79e-02"	D	"243208"	"1813190"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2p.4p"	"1P"	"1"		"T5633c3"	"L7429"	
Na	7	"6.3778"	"0.0010"	"6.3778"	"0.0004"	"10"	""	""		"2134.61"	"1570080"	"2s2.2p"	"2P*"	"3/2"	"2s2.7d"	"2D"	"5/2"		""	"L7429"	
Na	7	""	""	"6.4025"	"0.0004"	""	"1.05e+10"	"1.29e-02"	D+	"0.00"	"1561890?"	"2s2.2p"	"2P*"	"1/2"	"2s.2p.(1P*).4p"	"2D"	"3/2"		"T7192c3,LS"	""	
